,genre
tt0087622,"['horror', 'science-fiction', 'thriller', 'fantasy']"
tt0119310,"['adventure', 'comedy', 'science-fiction', 'family']"
tt0105428,"['fantasy', 'horror', 'thriller']"
tt0220506,"['horror', 'thriller']"
tt0114906,"['comedy', 'drama']"
tt0078767,['horror']
tt0283111,"['comedy', 'romance']"
tt0421239,"['thriller', 'mystery']"
tt0211443,"['horror', 'science-fiction']"
tt0465670,"['action', 'horror']"
tt0103003,"['action', 'comedy', 'science-fiction', 'family']"
tt0107050,['comedy']
tt0102316,"['drama', 'family']"
tt0091790,"['romance', 'drama', 'comedy']"
tt0116839,"['science-fiction', 'horror', 'action', 'thriller']"
tt0082348,"['adventure', 'fantasy']"
tt0116778,['comedy']
tt0110857,"['comedy', 'crime']"
tt0092494,"['comedy', 'science-fiction', 'family', 'fantasy']"
tt0122718,"['action', 'adventure', 'comedy', 'fantasy', 'science-fiction']"
tt0075223,"['comedy', 'crime', 'romance', 'thriller']"
tt0081499,"['action', 'comedy']"
tt0083739,"['action', 'crime', 'drama', 'thriller']"
tt0099528,"['horror', 'mystery']"
tt0085601,"['action', 'adventure', 'comedy']"
tt0098966,"['comedy', 'family']"
tt0386005,"['action', 'crime', 'drama', 'thriller']"
tt0368578,"['comedy', 'romance', 'family', 'adventure']"
tt0372237,"['comedy', 'romance']"
tt0083791,"['fantasy', 'adventure', 'family']"
tt0093507,"['action', 'adventure', 'fantasy', 'science-fiction', 'thriller']"
tt0974554,"['drama', 'romance']"
tt0119807,"['comedy', 'crime']"
tt0418819,"['horror', 'science-fiction']"
tt0074442,"['action', 'comedy']"
tt0092675,"['action', 'thriller']"
tt0180052,"['action', 'comedy', 'science-fiction']"
tt0089424,['drama']
tt0084649,"['animation', 'family', 'fantasy', 'adventure', 'science-fiction']"
tt0068767,"['action', 'drama', 'thriller']"
tt0098645,"['comedy', 'crime', 'mystery']"
tt0102667,['comedy']
tt0110099,"['comedy', 'drama', 'romance']"
tt0114287,"['adventure', 'history', 'war', 'drama', 'action']"
tt0375210,"['drama', 'horror', 'thriller']"
tt0051622,"['horror', 'science-fiction', 'drama']"
tt0245803,"['action', 'comedy', 'fantasy', 'superhero']"
tt0101745,"['comedy', 'romance']"
tt0093608,"['drama', 'horror']"
tt0090142,"['comedy', 'fantasy', 'romance']"
tt0095882,"['comedy', 'crime']"
tt0068154,"['comedy', 'western']"
tt0364385,['horror']
tt0271946,"['action', 'comedy', 'thriller']"
tt0190374,"['adventure', 'fantasy', 'drama']"
tt0095897,"['action', 'crime', 'mystery', 'thriller']"
tt0126604,"['comedy', 'drama']"
tt0099005,"['action', 'adventure', 'comedy', 'drama']"
tt0110971,"['comedy', 'drama']"
tt0089092,"['drama', 'science-fiction']"
tt0377062,"['action', 'adventure', 'drama']"
tt0064860,"['action', 'comedy', 'western']"
tt0281373,"['adventure', 'comedy', 'family']"
tt0102603,['comedy']
tt0240468,"['action', 'comedy']"
tt0101635,"['comedy', 'drama', 'romance', 'family']"
tt0098105,"['comedy', 'crime']"
tt0087755,"['comedy', 'family', 'romance', 'musical']"
tt0422401,"['comedy', 'horror']"
tt0391774,['action']
tt0388125,"['comedy', 'drama', 'romance']"
tt0097443,"['action', 'comedy']"
tt0087032,"['action', 'comedy']"
tt0116707,"['comedy', 'fantasy', 'musical']"
tt0096101,"['comedy', 'drama', 'science-fiction', 'family']"
tt0378109,"['action', 'adventure', 'crime', 'thriller']"
tt0089469,"['adventure', 'fantasy', 'romance']"
tt0238546,"['fantasy', 'horror', 'romance']"
tt0106950,"['action', 'science-fiction', 'thriller']"
tt0493430,"['action', 'comedy', 'documentary']"
tt0245562,"['action', 'drama', 'history', 'war']"
tt0091777,"['comedy', 'crime']"
tt0095687,"['comedy', 'science-fiction']"
tt0107478,['comedy']
tt0114852,"['horror', 'science-fiction', 'thriller']"
tt0115857,"['action', 'drama', 'science-fiction', 'thriller']"
tt0066227,"['adventure', 'family']"
tt0080861,"['adventure', 'comedy', 'fantasy', 'family']"
tt0233142,"['action', 'adventure', 'comedy', 'crime', 'thriller']"
tt0347246,"['drama', 'science-fiction', 'anime']"
tt0369226,"['action', 'fantasy', 'horror']"
tt0811138,"['comedy', 'romance']"
tt0369436,"['comedy', 'drama', 'romance', 'holiday']"
tt1226273,"['crime', 'drama', 'mystery', 'thriller']"
tt0061452,"['action', 'adventure', 'comedy']"
tt0144964,"['action', 'fantasy', 'adventure']"
tt0192731,"['horror', 'mystery', 'thriller']"
tt0460740,"['comedy', 'drama', 'romance']"
tt0077533,['documentary']
tt0119784,"['horror', 'mystery']"
tt0472033,"['animation', 'science-fiction', 'action', 'adventure', 'thriller']"
tt0104897,"['action', 'comedy', 'crime']"
tt0086927,['comedy']
tt0834001,"['action', 'fantasy', 'thriller']"
tt0110123,['comedy']
tt0355954,"['drama', 'horror', 'thriller']"
tt0119225,"['comedy', 'drama', 'crime']"
tt0088708,['action']
tt0098320,"['horror', 'thriller', 'fantasy']"
tt0101628,"['horror', 'science-fiction', 'comedy']"
tt0329200,"['comedy', 'family', 'holiday']"
tt0357474,['action']
tt0112681,"['crime', 'drama']"
tt0106613,"['action', 'comedy', 'family']"
tt0365265,"['drama', 'horror']"
tt0068612,"['animation', 'comedy', 'drama']"
tt0244970,"['comedy', 'romance']"
tt0098180,"['action', 'war', 'adventure']"
tt1153546,"['action', 'adventure', 'horror', 'fantasy']"
tt0086366,['comedy']
tt0354623,"['horror', 'fantasy', 'science-fiction']"
tt0101627,"['comedy', 'horror', 'science-fiction']"
tt0091055,"['action', 'adventure', 'comedy']"
tt0089695,['action']
tt0089604,"['action', 'war']"
tt0331468,"['thriller', 'mystery']"
tt0108148,"['action', 'crime', 'drama']"
tt0092718,"['comedy', 'drama', 'romance']"
tt0913445,"['comedy', 'drama', 'romance']"
tt1059786,"['action', 'thriller', 'mystery']"
tt0814022,"['action', 'crime', 'thriller']"
tt0804555,"['horror', 'thriller']"
tt0095655,"['fantasy', 'music']"
tt0332375,['comedy']
tt1031280,"['horror', 'thriller']"
tt0790623,"['comedy', 'drama', 'romance']"
tt0947802,"['crime', 'drama', 'thriller']"
tt1139797,"['drama', 'horror']"
tt0299981,"['action', 'fantasy', 'adventure']"
tt0275947,"['action', 'comedy', 'crime']"
tt1104123,"['action', 'adventure', 'fantasy', 'science-fiction']"
tt1031254,"['horror', 'thriller', 'comedy']"
tt0331933,"['action', 'comedy']"
tt0790686,"['horror', 'mystery']"
tt1135985,"['adventure', 'comedy', 'romance']"
tt0109068,"['comedy', 'crime', 'music']"
tt0091369,"['fantasy', 'adventure', 'family', 'musical']"
tt0970411,"['adventure', 'fantasy', 'family']"
tt0489018,"['horror', 'action']"
tt1174954,"['action', 'horror', 'science-fiction', 'anime']"
tt1130988,"['action', 'comedy', 'crime', 'drama']"
tt1107365,"['adventure', 'animation', 'comedy', 'family']"
tt0095519,"['comedy', 'family']"
tt0427528,"['action', 'thriller']"
tt0452681,"['adventure', 'comedy', 'family', 'holiday']"
tt1139668,"['horror', 'mystery', 'thriller']"
tt0087995,"['comedy', 'science-fiction']"
tt0102782,"['adventure', 'drama']"
tt0071402,"['action', 'crime', 'drama']"
tt1050160,"['action', 'adventure', 'comedy', 'crime', 'horror', 'thriller']"
tt1121794,"['action', 'anime', 'history', 'donghua']"
tt1233571,"['action', 'thriller']"
tt0103923,"['action', 'science-fiction', 'war', 'superhero', 'adventure']"
tt0434215,"['drama', 'family']"
tt0451010,"['horror', 'mystery']"
tt0361696,"['drama', 'music', 'romance', 'family']"
tt1260502,"['action', 'science-fiction', 'anime', 'drama', 'crime', 'mystery', 'thriller']"
tt0064603,"['comedy', 'fantasy', 'family']"
tt0076137,"['action', 'adventure', 'comedy', 'romance', 'family']"
tt1098327,"['action', 'adventure', 'fantasy', 'science-fiction', 'thriller', 'superhero']"
tt0367478,['action']
tt0416243,"['action', 'adventure', 'thriller']"
tt0412915,"['adventure', 'action', 'fantasy']"
tt0455596,"['action', 'adventure', 'fantasy']"
tt0109327,"['horror', 'science-fiction']"
tt0104009,"['animation', 'comedy', 'fantasy']"
tt0092513,['comedy']
tt0253798,['comedy']
tt0089886,"['comedy', 'romance', 'science-fiction']"
tt1179891,"['horror', 'mystery', 'thriller']"
tt1107859,"['action', 'thriller']"
tt0368008,"['drama', 'mystery', 'thriller']"
tt0096764,"['adventure', 'comedy', 'fantasy']"
tt1143143,['comedy']
tt1295909,"['comedy', 'holiday']"
tt0806102,['comedy']
tt0104647,"['action', 'comedy', 'crime']"
tt1111948,"['comedy', 'music']"
tt0094072,['comedy']
tt1146438,"['adventure', 'comedy', 'fantasy']"
tt0088194,['action']
tt0089601,"['comedy', 'romance']"
tt0119215,"['comedy', 'family']"
tt0072951,"['adventure', 'fantasy', 'science-fiction', 'family']"
tt1079444,"['comedy', 'drama', 'fantasy']"
tt0082474,"['comedy', 'family', 'crime', 'mystery', 'music']"
tt1294969,['comedy']
tt0106364,"['action', 'animation', 'crime', 'superhero', 'mystery', 'drama']"
tt1112782,"['action', 'crime', 'thriller']"
tt1185264,"['horror', 'thriller']"
tt0085542,"['animation', 'fantasy', 'science-fiction']"
tt0127723,"['comedy', 'romance']"
tt1194271,"['action', 'horror', 'science-fiction', 'thriller']"
tt0770806,"['action', 'adventure', 'drama', 'thriller']"
tt1121931,"['action', 'crime', 'thriller']"
tt1116186,['comedy']
tt0086325,"['action', 'comedy', 'crime']"
tt0110763,"['animation', 'fantasy', 'family']"
tt0844894,"['horror', 'science-fiction', 'thriller']"
tt0085474,['comedy']
tt0891592,"['action', 'adventure', 'science-fiction', 'thriller']"
tt0087727,"['action', 'adventure', 'thriller', 'war']"
tt0101757,"['comedy', 'family']"
tt0077523,"['action', 'adventure', 'comedy', 'romance', 'drama']"
tt0095989,"['comedy', 'horror', 'science-fiction']"
tt0184907,"['comedy', 'family', 'adventure']"
tt0094118,"['comedy', 'fantasy', 'family']"
tt0208185,"['animation', 'comedy', 'family']"
tt0081777,"['fantasy', 'romance', 'science-fiction', 'musical']"
tt0117534,"['fantasy', 'family', 'comedy']"
tt0091630,"['horror', 'science-fiction', 'comedy']"
tt0092746,"['science-fiction', 'action', 'adventure']"
tt0113198,"['adventure', 'animation', 'comedy', 'romance', 'family', 'musical']"
tt1056437,"['action', 'adventure', 'anime', 'war', 'science-fiction']"
tt0038166,"['animation', 'family', 'music']"
tt0089348,['action']
tt0099800,['comedy']
tt0159421,"['family', 'adventure', 'comedy', 'fantasy', 'musical']"
tt0090927,"['action', 'thriller', 'adventure', 'war']"
tt0145893,"['comedy', 'romance']"
tt0233298,"['animation', 'family', 'superhero', 'action', 'science-fiction']"
tt0260320,"['comedy', 'science-fiction']"
tt1263757,['comedy']
tt0092796,"['horror', 'comedy']"
tt0478125,"['horror', 'comedy']"
tt0103596,"['action', 'adventure', 'comedy', 'family']"
tt0115813,['horror']
tt0785035,"['action', 'adventure', 'thriller']"
tt0158409,"['action', 'science-fiction']"
tt0106639,"['action', 'adventure', 'science-fiction']"
tt0083630,"['fantasy', 'adventure', 'action']"
tt0353324,"['action', 'horror', 'superhero', 'fantasy']"
tt0297284,"['crime', 'mystery', 'thriller']"
tt0762125,"['adventure', 'comedy', 'science-fiction', 'family', 'animation']"
tt0093857,['comedy']
tt0071222,"['horror', 'mystery', 'thriller']"
tt0332658,"['comedy', 'crime', 'drama']"
tt0974583,"['horror', 'science-fiction']"
tt0305396,"['adventure', 'family', 'comedy']"
tt0358349,"['comedy', 'action', 'adventure', 'family', 'romance']"
tt0448179,"['drama', 'mystery', 'crime']"
tt0275022,"['comedy', 'drama', 'romance']"
tt1160368,"['action', 'thriller', 'crime']"
tt0110066,"['comedy', 'family']"
tt0093737,"['comedy', 'romance', 'crime']"
tt1014801,"['action', 'crime', 'drama', 'thriller']"
tt0910934,"['action', 'thriller', 'crime']"
tt0083284,"['drama', 'war']"
tt0896036,"['action', 'horror', 'western']"
tt0351887,"['action', 'comedy', 'horror']"
tt0092272,"['drama', 'romance']"
tt0983193,"['adventure', 'animation', 'mystery']"
tt0083806,"['comedy', 'mystery', 'thriller']"
tt1045778,"['adventure', 'comedy']"
tt0298296,"['action', 'thriller']"
tt0106937,"['action', 'adventure', 'comedy']"
tt0089839,['comedy']
tt0119484,"['action', 'adventure', 'fantasy']"
tt0317132,"['comedy', 'drama', 'family']"
tt0084745,"['horror', 'science-fiction']"
tt0209095,"['horror', 'comedy']"
tt0318763,"['action', 'science-fiction']"
tt0443450,['action']
tt0097390,"['horror', 'comedy']"
tt0362511,['comedy']
tt0457400,"['adventure', 'comedy', 'science-fiction']"
tt0094750,"['action', 'drama']"
tt0114151,"['drama', 'thriller', 'romance']"
tt0119908,"['thriller', 'romance', 'drama']"
tt0161634,['horror']
tt0119152,"['adventure', 'family']"
tt0116320,['action']
tt0085121,"['crime', 'thriller', 'drama']"
tt0114437,"['action', 'comedy']"
tt0113153,"['action', 'crime', 'thriller']"
tt0306841,"['comedy', 'family']"
tt1024215,"['action', 'crime', 'science-fiction', 'anime']"
tt0856797,"['action', 'crime', 'science-fiction', 'thriller', 'anime']"
tt0108526,"['animation', 'science-fiction', 'family']"
tt0155776,"['comedy', 'crime']"
tt1131729,"['comedy', 'drama']"
tt0115472,"['fantasy', 'family', 'adventure', 'drama']"
tt0109552,"['action', 'adventure', 'science-fiction', 'thriller', 'superhero', 'horror', 'fantasy']"
tt0089730,"['comedy', 'horror', 'romance']"
tt0075783,"['action', 'adventure', 'crime', 'thriller']"
tt0096945,"['action', 'thriller']"
tt0458471,['action']
tt1178663,"['comedy', 'romance']"
tt0080436,"['action', 'comedy']"
tt0079315,"['action', 'comedy']"
tt0339135,"['action', 'drama', 'thriller']"
tt0339294,"['comedy', 'horror']"
tt0077305,"['comedy', 'science-fiction', 'family']"
tt0082199,"['action', 'adventure', 'comedy', 'superhero']"
tt0099817,"['action', 'science-fiction', 'crime', 'horror', 'thriller']"
tt0089984,"['animation', 'family', 'action', 'fantasy', 'adventure']"
tt0080319,['comedy']
tt0365658,"['action', 'fantasy', 'horror', 'thriller']"
tt0436339,"['action', 'adventure', 'comedy', 'fantasy', 'family', 'animation']"
tt1032815,"['comedy', 'romance']"
tt0433362,"['action', 'science-fiction', 'fantasy']"
tt0092695,"['adventure', 'animation', 'family', 'fantasy', 'musical']"
tt0986263,"['action', 'science-fiction', 'thriller']"
tt0090799,"['adventure', 'animation', 'family']"
tt1262981,"['comedy', 'romance', 'drama']"
tt0084788,"['action', 'comedy']"
tt0098188,"['action', 'crime', 'thriller']"
tt0147926,"['animation', 'family', 'musical']"
tt0163986,"['animation', 'comedy', 'family', 'fantasy']"
tt0783598,"['action', 'thriller', 'crime']"
tt0095409,['comedy']
tt1319733,['comedy']
tt0265010,"['comedy', 'romance']"
tt0100740,"['comedy', 'fantasy', 'horror', 'thriller']"
tt0088936,"['action', 'crime']"
tt0118570,"['comedy', 'family']"
tt0071650,"['horror', 'thriller', 'war']"
tt0180734,['drama']
tt0422778,"['adventure', 'comedy', 'fantasy', 'music', 'family']"
tt0903606,"['comedy', 'drama']"
tt0337579,"['comedy', 'drama']"
tt0094764,"['action', 'adventure', 'science-fiction']"
tt0265171,"['comedy', 'horror']"
tt0093015,"['action', 'comedy', 'romance']"
tt0303678,"['action', 'adventure', 'science-fiction', 'thriller', 'anime']"
tt0102940,['comedy']
tt0088224,['comedy']
tt0075086,['comedy']
tt0070800,"['action', 'drama']"
tt0087425,"['comedy', 'romance']"
tt0102095,"['action', 'comedy']"
tt0093171,"['action', 'comedy', 'science-fiction']"
tt0100631,"['comedy', 'action']"
tt0111333,"['animation', 'fantasy', 'family', 'adventure', 'musical', 'comedy']"
tt0365929,"['action', 'crime', 'mystery', 'thriller']"
tt0124879,"['comedy', 'drama', 'family']"
tt0976238,"['comedy', 'family']"
tt1058017,"['comedy', 'fantasy', 'romance']"
tt1273678,"['action', 'comedy', 'family']"
tt1231580,"['animation', 'comedy', 'fantasy', 'music', 'family']"
tt0108258,"['action', 'adventure', 'comedy', 'family']"
tt1235124,"['drama', 'thriller', 'fantasy']"
tt0099277,"['science-fiction', 'action']"
tt0166276,"['adventure', 'animation', 'comedy', 'fantasy', 'science-fiction']"
tt0087015,"['horror', 'science-fiction']"
tt1261978,"['horror', 'thriller']"
tt0089826,['comedy']
tt0105466,"['comedy', 'fantasy', 'game-show']"
tt0084469,"['romance', 'adventure']"
tt0084945,['comedy']
tt0049038,"['romance', 'comedy', 'drama']"
tt0054022,"['comedy', 'romance', 'musical']"
tt0109078,"['science-fiction', 'drama']"
tt0471041,"['action', 'horror', 'thriller']"
tt0108517,"['fantasy', 'horror', 'science-fiction', 'action']"
tt1311067,['horror']
tt0069031,"['comedy', 'family']"
tt0387301,"['animation', 'comedy', 'family', 'holiday']"
tt1216487,"['action', 'crime', 'drama', 'mystery', 'thriller']"
tt0088103,"['action', 'adventure', 'fantasy']"
tt0783518,['action']
tt0109403,"['comedy', 'romance']"
tt0827521,"['action', 'crime', 'thriller']"
tt0206588,"['comedy', 'family']"
tt0342108,"['comedy', 'family']"
tt0294345,"['comedy', 'family']"
tt0111552,"['action', 'thriller']"
tt0358294,"['action', 'thriller', 'adventure']"
tt0089393,"['comedy', 'romance']"
tt0100053,"['comedy', 'crime']"
tt0089167,"['comedy', 'romance']"
tt0345461,"['action', 'thriller']"
tt0405061,"['horror', 'thriller']"
tt0089981,"['comedy', 'romance']"
tt1125254,"['action', 'anime', 'science-fiction']"
tt0109127,"['comedy', 'family', 'fantasy']"
tt0095990,"['comedy', 'horror']"
tt0411806,"['comedy', 'horror', 'action']"
tt0099994,"['horror', 'thriller']"
tt0094035,"['horror', 'thriller']"
tt0086264,['comedy']
tt0101326,"['action', 'thriller']"
tt0086605,"['action', 'adventure', 'comedy', 'crime']"
tt0080846,"['adventure', 'fantasy']"
tt0485976,"['action', 'comedy', 'drama']"
tt0092548,['action']
tt0096804,"['action', 'adventure', 'drama']"
tt0106557,['horror']
tt0109415,"['horror', 'thriller']"
tt0115885,['horror']
tt0150111,"['horror', 'thriller']"
tt1290135,"['horror', 'thriller']"
tt0806203,"['action', 'drama', 'horror', 'science-fiction', 'thriller']"
tt0099018,['comedy']
tt1068678,"['drama', 'romance']"
tt0112368,"['comedy', 'drama', 'romance', 'family']"
tt0282521,"['comedy', 'mystery', 'family']"
tt0085672,"['action', 'fantasy', 'adventure']"
tt1296869,"['action', 'thriller']"
tt0234829,"['comedy', 'romance']"
tt0096380,"['fantasy', 'comedy']"
tt1232783,"['horror', 'mystery']"
tt0105643,"['horror', 'fantasy']"
tt0098143,"['horror', 'fantasy', 'science-fiction']"
tt0107899,"['horror', 'science-fiction', 'fantasy']"
tt0110916,"['horror', 'fantasy', 'science-fiction']"
